Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68260efc822b90a3e3cfe128,6545400d6d15a71561d3d2e9,APPROVED,Not Applicable,2025-05-15T15:58:07.948000Z,2025-05-15T16:10:00.491000Z,2025-05-22T17:32:03.549000Z,2025-05-15T16:10:01.283160Z,713.0,CJYS1MGD,926,English,55,Female,White,United States,United States,United States,English,No,Part-Time
68260f02030068df6c39a096,5bf8f34abdd6400001bd5e66,APPROVED,Not Applicable,2025-05-15T15:58:15.067000Z,2025-05-15T16:11:06.857000Z,2025-05-22T17:32:20.809000Z,2025-05-15T16:11:07.689793Z,772.0,CJYS1MGD,10119,English,66,Male,White,United States,United States,United States,English,No,Full-Time
68260f35959edfb4d10f4650,60b8242021561f7827855c02,APPROVED,Not Applicable,2025-05-15T15:58:45.962000Z,2025-05-15T16:08:56.283000Z,2025-05-22T17:32:51.574000Z,2025-05-15T16:08:57.119047Z,611.0,CJYS1MGD,5553,English,39,Female,White,United States,United States,United States,English,No,Other
68260f56ed8feb9db86cddfd,615914a33224dc31f1045612,APPROVED,Not Applicable,2025-05-15T15:59:37.833000Z,2025-05-15T16:05:38.097000Z,2025-05-22T17:32:21.192000Z,2025-05-15T16:05:39.065052Z,361.0,CJYS1MGD,5989,English,64,Male,White,United States,United States,United States,English,No,Full-Time
68260f5e6d9aea595ee06c70,672268205351c30413c9837e,APPROVED,Not Applicable,2025-05-15T15:59:31.587000Z,2025-05-15T16:10:29.063000Z,2025-05-22T17:31:51.593000Z,2025-05-15T16:10:29.850466Z,658.0,CJYS1MGD,1515,"Tagalog-Filipino, Thai, English",49,Female,Asian,Philippines,United States,United States,Tagalog-Filipino,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68260f6758e4fe08059492e9,650b2ee81386e0c27f7efe26,APPROVED,Not Applicable,2025-05-15T15:59:49.484000Z,2025-05-15T16:05:54.702000Z,2025-05-22T17:31:45.001000Z,2025-05-15T16:05:55.564939Z,366.0,CJYS1MGD,2135,English,33,Male,Asian,China,United States,United States,English,No,Part-Time
68260f74d74f1d2fc03ddaf0,66b4d2ee1ac8c5e9060a6930,APPROVED,Not Applicable,2025-05-15T16:00:06.596000Z,2025-05-15T16:07:34.712000Z,2025-05-22T17:32:51.909000Z,2025-05-15T16:07:35.582894Z,449.0,CJYS1MGD,1541,English,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68260f799d0155a17b1c02c9,67f083fe2557073ca3e175a6,APPROVED,Not Applicable,2025-05-15T15:59:58.584000Z,2025-05-15T16:11:59.199000Z,2025-05-22T17:32:52.926000Z,2025-05-15T16:12:01.005202Z,721.0,CJYS1MGD,498,"English, French",43,Female,White,United States,United States,United States,English,Yes,Part-Time
68260f7acd16685894506abb,66d0a375c1c8aa9cac493997,APPROVED,Not Applicable,2025-05-15T15:59:54.527000Z,2025-05-15T16:13:27.295000Z,2025-05-22T17:32:53.341000Z,2025-05-15T16:13:28.154133Z,813.0,CJYS1MGD,1620,English,41,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68260f896e8056cdf8d9a4c3,67e54e2dbb109719a36eebe5,APPROVED,Not Applicable,2025-05-15T16:00:09.983000Z,2025-05-15T16:10:54.051000Z,2025-05-22T17:31:31.121000Z,2025-05-15T16:10:54.846355Z,645.0,CJYS1MGD,184,English,51,Male,Black,United States,United States,United States,English,No,Part-Time
68260f951f73c6b539a671bc,5ad7835e9c198c0001fad31a,APPROVED,Not Applicable,2025-05-15T16:00:41.738000Z,2025-05-15T16:17:32.180000Z,2025-05-22T17:32:53.687000Z,2025-05-15T16:17:33.189444Z,1011.0,CJYS1MGD,2504,English,36,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68260f99ef86344930320559,62bdeb6839de2a6585202286,APPROVED,Not Applicable,2025-05-15T16:00:34.307000Z,2025-05-15T16:13:07.700000Z,2025-05-22T17:31:31.507000Z,2025-05-15T16:13:08.460751Z,754.0,NOCODE,1760,English,45,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
68260fa226fa2669679a6dad,6630f55b219e397c5c3bab70,APPROVED,Not Applicable,2025-05-15T16:00:48.418000Z,2025-05-15T16:02:17.372000Z,2025-05-22T17:31:46.881000Z,2025-05-15T16:02:18.294157Z,89.0,CJYS1MGD,391,English,37,Male,Asian,United States,United States,United States,English,No,Full-Time
68260fe7650416752f50672c,5af1c4dfaec2b600010a96c9,APPROVED,Not Applicable,2025-05-15T16:01:48.433000Z,2025-05-15T16:08:02.665000Z,2025-05-22T17:32:03.914000Z,2025-05-15T16:08:03.503265Z,375.0,CJYS1MGD,3046,English,56,Female,White,United States,United States,United States,English,No,Other
682610099dfa5cf28645510b,6815f422db4a9b97288161d1,APPROVED,Not Applicable,2025-05-15T16:02:40.316000Z,2025-05-15T16:10:34.986000Z,2025-05-22T17:33:13.304000Z,2025-05-15T16:10:35.826656Z,475.0,CJYS1MGD,86,English,58,Female,Black,United States,United States,United States,English,No,Part-Time
6826100ba893ca216a8bd2a4,630bbdba33a8711f454d81d9,APPROVED,Not Applicable,2025-05-15T16:02:30.417000Z,2025-05-15T16:12:35.325000Z,2025-05-22T17:31:04.224000Z,2025-05-15T16:12:36.168386Z,605.0,CJYS1MGD,4507,English,57,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
68261038a1e172642da2254e,675a5ad39c319c39e7753011,APPROVED,Not Applicable,2025-05-15T16:03:08.680000Z,2025-05-15T16:06:53.355000Z,2025-05-22T17:32:42.652000Z,2025-05-15T16:06:54.346779Z,225.0,CJYS1MGD,1205,English,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6826103cb7e3089fd9c40fd2,6133a95623ae6ddc6ee4d53f,APPROVED,Not Applicable,2025-05-15T16:07:05.638000Z,2025-05-15T16:35:38.951000Z,2025-05-22T17:32:04.232000Z,2025-05-15T16:35:39.815236Z,1714.0,CJYS1MGD,1537,English,66,Female,White,United States,United States,United States,English,No,Full-Time
682610cbdbb593ce3f64d263,6642aaff6b9eaa6fcd640b60,APPROVED,Not Applicable,2025-05-15T16:05:55.654000Z,2025-05-15T16:14:01.697000Z,2025-05-22T17:31:10.985000Z,2025-05-15T16:14:02.532901Z,487.0,CJYS1MGD,2245,English,31,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
682610ce3031431fdcdae667,67221c4369ba09d32e88904c,APPROVED,Not Applicable,2025-05-15T16:05:40.783000Z,2025-05-15T16:15:12.697000Z,2025-05-22T17:32:04.590000Z,2025-05-15T16:15:13.455033Z,572.0,CJYS1MGD,662,English,59,Female,White,United States,United States,United States,English,No,Full-Time
682610d2f6f6f05dfeab224e,5e9f3f09ccc75a0c345e4845,APPROVED,Not Applicable,2025-05-15T16:05:38.113000Z,2025-05-15T16:12:14.020000Z,2025-05-22T17:32:04.885000Z,2025-05-15T16:12:14.926970Z,396.0,CJYS1MGD,10182,English,66,Female,White,United States,United States,United States,English,No,Part-Time
682610e97dec0e4759380434,67ef2b71416319fc29b5d49d,APPROVED,Not Applicable,2025-05-15T16:07:02.153000Z,2025-05-15T16:18:25.971000Z,2025-05-22T17:32:21.539000Z,2025-05-15T16:18:26.821279Z,684.0,CJYS1MGD,329,English,68,Male,White,United States,United States,United States,English,No,Part-Time
682610ea58fe77ff2214c9ed,682390853c8bd2bac4005d78,APPROVED,Not Applicable,2025-05-15T16:06:13.700000Z,2025-05-15T16:16:42.467000Z,2025-05-22T17:32:21.901000Z,2025-05-15T16:16:43.219409Z,629.0,CJYS1MGD,22,English,60,Male,White,Cuba,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826110c3fb7434dc6990d76,67e7ff1ef81c52ec2bf98f85,APPROVED,Not Applicable,2025-05-15T16:08:10.566000Z,2025-05-15T16:21:57.523000Z,2025-05-22T17:32:05.236000Z,2025-05-15T16:21:58.297384Z,827.0,CJYS1MGD,576,English,60,Female,White,United States,United States,United States,English,No,Part-Time
68261123ba3e7f46a234b50b,67f1f725d9ae4f6027f7fc97,APPROVED,Not Applicable,2025-05-15T16:07:04.167000Z,2025-05-15T16:21:09.892000Z,2025-05-22T17:33:05.202000Z,2025-05-15T16:21:11.788999Z,846.0,CJYS1MGD,406,English,24,Male,White,United States,United States,United States,English,No,Part-Time
682611447b0fc048fb746f48,6332517a492e9ac48804f991,APPROVED,Not Applicable,2025-05-15T16:07:38.386000Z,2025-05-15T16:12:44.859000Z,2025-05-22T17:32:22.236000Z,2025-05-15T16:12:45.669993Z,307.0,CJYS1MGD,6627,English,67,Male,White,United States,United States,United States,English,No,Part-Time
68261147ae49f2aaca5a7a63,5d4200720eddc0000173e988,APPROVED,Not Applicable,2025-05-15T16:07:41.792000Z,2025-05-15T16:14:31.808000Z,2025-05-22T17:31:19.763000Z,2025-05-15T16:14:32.710177Z,411.0,CJYS1MGD,986,"English, Spanish",27,Male,Other,United States,United States,United States,English,No,Full-Time
6826116597ede5cec194c7d8,600f9342e7bc5518fa9ca92a,APPROVED,Not Applicable,2025-05-15T16:08:05.833000Z,2025-05-15T16:13:50.603000Z,2025-05-22T17:31:54.036000Z,2025-05-15T16:13:51.569927Z,345.0,CJYS1MGD,4336,English,20,Male,Asian,United States,United States,United States,English,Yes,Part-Time
682611664eb0624df5a73e06,67e4413ccba809f84dae5842,APPROVED,Not Applicable,2025-05-15T16:08:11.196000Z,2025-05-15T16:17:56.898000Z,2025-05-22T17:31:43.705000Z,2025-05-15T16:17:57.839965Z,586.0,CJYS1MGD,433,English,21,Female,Other,United States,United States,United States,English,No,Part-Time
68261199cf2a2f1f8d4acf98,647ffbcfcf8adc8070bc2291,APPROVED,Not Applicable,2025-05-15T16:15:49.302000Z,2025-05-15T16:27:59.192000Z,2025-05-22T17:32:05.536000Z,2025-05-15T16:28:00.134274Z,730.0,CJYS1MGD,4567,English,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682611b0e516bf43ce7cf5b7,6691809035e52ca9b2b0f39a,APPROVED,Not Applicable,2025-05-15T16:12:23.408000Z,2025-05-15T16:28:27.684000Z,2025-05-22T17:31:05.483000Z,2025-05-15T16:28:28.591453Z,965.0,CJYS1MGD,2159,English,65,Female,Mixed,United States,United States,United States,English,No,Other
682611dadf1863f9cb68adb1,67a641d9b2a838f8c341c6ec,APPROVED,Not Applicable,2025-05-15T16:10:10.500000Z,2025-05-15T16:19:08.357000Z,2025-05-22T17:32:05.881000Z,2025-05-15T16:19:09.209211Z,538.0,CJYS1MGD,309,English,58,Female,White,United States,United States,United States,English,No,Full-Time
682611dcb8ac8da696f021fe,67ef6e8e9bfc15c060497365,APPROVED,Not Applicable,2025-05-15T16:10:12.528000Z,2025-05-15T16:13:49.565000Z,2025-05-22T17:31:32.758000Z,2025-05-15T16:13:50.430859Z,218.0,CJYS1MGD,882,"English, French",52,Male,Mixed,Ireland,United States,United States,English,Yes,Full-Time
682611f94b933369cffd6d8c,676607c77444fe3b3522ba80,APPROVED,Not Applicable,2025-05-15T16:10:38.662000Z,2025-05-15T16:14:16.518000Z,2025-05-22T17:33:05.611000Z,2025-05-15T16:14:17.376427Z,218.0,CJYS1MGD,207,English,23,Male,White,United States,United States,United States,English,No,Full-Time
682611fc9c919b365ef0be22,67ddc3aa14d6159a27502d15,APPROVED,Not Applicable,2025-05-15T16:16:14.956000Z,2025-05-15T16:34:22.328000Z,2025-05-22T17:32:22.584000Z,2025-05-15T16:34:23.104733Z,1088.0,CJYS1MGD,647,English,62,Male,White,United States,United States,United States,English,No,Full-Time
6826120e8e9c2775c00fe4b5,6719a331021a36b9509eb8b5,APPROVED,Not Applicable,2025-05-15T16:10:58.502000Z,2025-05-15T16:21:17.271000Z,2025-05-22T17:31:39.321000Z,2025-05-15T16:21:18.153726Z,619.0,CJYS1MGD,1404,"English, Korean",60,Female,Asian,Korea,United States,United States,English,No,Other
6826121b11bd42860ef0bdda,65e64c08cd1bf3d6ab957af7,APPROVED,Not Applicable,2025-05-15T16:11:16.099000Z,2025-05-15T16:24:30.391000Z,2025-05-22T17:32:06.255000Z,2025-05-15T16:24:31.261750Z,795.0,CJYS1MGD,2012,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826121d254f58924307076d,67d28ade0222c890b1785c91,APPROVED,Not Applicable,2025-05-15T16:11:37.349000Z,2025-05-15T16:20:17.802000Z,2025-05-22T17:32:23.005000Z,2025-05-15T16:20:18.672638Z,521.0,CJYS1MGD,692,English,56,Male,White,United States,United States,United States,English,No,Full-Time
68261224f97dfb6bbcdc3472,67d6a7818c0132f8de37984d,APPROVED,Not Applicable,2025-05-15T16:11:16.482000Z,2025-05-15T16:22:47.026000Z,2025-05-22T17:31:31.881000Z,2025-05-15T16:22:48.196458Z,691.0,CJYS1MGD,454,English,49,Male,Black,United States,United States,United States,English,Yes,Full-Time
6826126338e646ac0860295b,66eaffd7d7079f610c7ba263,APPROVED,Not Applicable,2025-05-15T16:12:26.032000Z,2025-05-15T16:19:09.715000Z,2025-05-22T17:32:06.603000Z,2025-05-15T16:19:10.775543Z,404.0,CJYS1MGD,521,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826127496b743ecfb473e71,67cee8d6088dc3c843f48e48,APPROVED,Not Applicable,2025-05-15T16:12:43.298000Z,2025-05-15T16:20:32.994000Z,2025-05-22T17:31:50.048000Z,2025-05-15T16:20:33.857122Z,470.0,CJYS1MGD,569,English,46,Male,Other,United States,United States,United States,English,No,Full-Time
6826127e8c8fd6ee2d1f16b9,662fecef2a008847dc4f0d9b,APPROVED,Not Applicable,2025-05-15T16:13:00.406000Z,2025-05-15T16:30:04.175000Z,2025-05-22T17:32:06.949000Z,2025-05-15T16:30:05.089972Z,1024.0,CJYS1MGD,988,English,56,Female,White,United States,United States,United States,English,No,Other
68261283c230e288980d1169,68195c599dbba28865b3bd56,APPROVED,Not Applicable,2025-05-15T16:13:13.089000Z,2025-05-15T16:27:14.798000Z,2025-05-22T17:33:10.411000Z,2025-05-15T16:27:15.604657Z,842.0,CJYS1MGD,86,English,24,Female,White,Mexico,United States,United States,English,No,Part-Time
68261293400fdf5132307f13,6643a8837540ee80f2d5be45,APPROVED,Not Applicable,2025-05-15T16:13:14.364000Z,2025-05-15T16:18:46.428000Z,2025-05-22T17:32:07.329000Z,2025-05-15T16:18:47.338296Z,333.0,CJYS1MGD,1864,English,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682612a7a7a45c15f30287c4,651f8f555a5fde411587c859,APPROVED,Not Applicable,2025-05-15T16:13:45.238000Z,2025-05-15T16:20:51.786000Z,2025-05-22T17:31:33.223000Z,2025-05-15T16:20:52.714665Z,427.0,CJYS1MGD,2388,English,50,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682612cbb321bf3fb8c635cb,668cfd99b2d500148943c26b,APPROVED,Not Applicable,2025-05-15T16:14:09.217000Z,2025-05-15T16:15:28.273000Z,2025-05-22T17:33:05.918000Z,2025-05-15T16:15:29.160129Z,80.0,CJYS1MGD,404,English,22,Male,White,United States,United States,United States,English,Yes,Full-Time
682612cd9ebeaa65a8443843,6785d744931a32435c5d76a1,APPROVED,Not Applicable,2025-05-15T16:14:11.408000Z,2025-05-15T16:19:49.517000Z,2025-05-22T17:33:06.250000Z,2025-05-15T16:19:50.374223Z,339.0,CJYS1MGD,576,English,19,Male,White,United States,United States,United States,English,Yes,Part-Time
682612cf53108c7bebdc8909,67301111865cf8fa81ac7897,APPROVED,Not Applicable,2025-05-15T16:23:12.632000Z,2025-05-15T16:41:01.683000Z,2025-05-22T17:33:10.793000Z,2025-05-15T16:41:02.441895Z,1070.0,CJYS1MGD,905,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
682613100346d6bfb9cfe1b2,6701920d56778252df2b1a49,APPROVED,Not Applicable,2025-05-15T16:15:19.747000Z,2025-05-15T16:17:33.795000Z,2025-05-22T17:32:07.684000Z,2025-05-15T16:17:34.551910Z,135.0,CJYS1MGD,549,English,72,Female,White,United States,United States,United States,English,Yes,Full-Time
6826132cd03b5c2a271fc5c8,65aea6a1b96c1e3bfcdb2181,APPROVED,Not Applicable,2025-05-15T16:15:51.968000Z,2025-05-15T16:30:58.849000Z,2025-05-22T17:30:58.996000Z,2025-05-15T16:30:59.568496Z,907.0,CJYS1MGD,1671,English,66,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261377f1e428820a762af6,66d09e2f390b758fbe0f21b5,APPROVED,Not Applicable,2025-05-15T16:17:01.009000Z,2025-05-15T16:21:34.278000Z,2025-05-22T17:32:23.402000Z,2025-05-15T16:21:35.080555Z,274.0,CJYS1MGD,1099,English,55,Male,White,United States,United States,United States,English,No,Full-Time
6826139eba3e7f46a234b54c,63fcf7251ace1792db0941b0,APPROVED,Not Applicable,2025-05-15T16:17:57.447000Z,2025-05-15T16:33:14.845000Z,2025-05-22T17:32:08.058000Z,2025-05-15T16:33:15.770471Z,918.0,CJYS1MGD,2813,English,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682613a120b8a23e96338325,67f3362cedfe12908610b4c5,APPROVED,Not Applicable,2025-05-15T16:18:29.905000Z,2025-05-15T16:32:10.402000Z,2025-05-22T17:32:24.522000Z,2025-05-15T16:32:11.223924Z,821.0,CJYS1MGD,41,English,64,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
682613b736a335edb3b69e68,678a880bfee0c5ee7400ac1b,APPROVED,Not Applicable,2025-05-15T16:18:09.552000Z,2025-05-15T16:26:12.601000Z,2025-05-22T17:31:49.012000Z,2025-05-15T16:26:13.414454Z,484.0,CJYS1MGD,139,English,45,Male,Asian,United States,United States,United States,Chinese,No,Unemployed (and job seeking)
682613d925fe04247fcf41ae,67dc2c51f63afe496c0e7a0c,APPROVED,Not Applicable,2025-05-15T16:18:59.426000Z,2025-05-15T16:25:29.058000Z,2025-05-22T17:32:08.450000Z,2025-05-15T16:25:29.958921Z,390.0,CJYS1MGD,527,English,55,Female,White,United States,United States,United States,English,No,Full-Time
682613e4b479fed46acb8794,67c600f904823854b09b015f,APPROVED,Not Applicable,2025-05-15T16:18:53.457000Z,2025-05-15T16:25:43.258000Z,2025-05-22T17:33:11.196000Z,2025-05-15T16:25:44.168605Z,410.0,CJYS1MGD,482,English,21,Female,White,United States,United States,United States,English,No,Part-Time
682613f2eee1d052b3e0aabd,67f1921726bfac07aea277c3,APPROVED,Not Applicable,2025-05-15T16:19:07.251000Z,2025-05-15T16:29:00.461000Z,2025-05-22T17:32:08.828000Z,2025-05-15T16:29:01.324236Z,594.0,CJYS1MGD,186,English,61,Female,White,United States,United States,United States,English,No,Full-Time
682613fc7acddfbc7b46027c,676d746ed2391d1de669298a,APPROVED,Not Applicable,2025-05-15T16:19:08.375000Z,2025-05-15T16:26:14.578000Z,2025-05-22T17:32:24.998000Z,2025-05-15T16:26:15.525551Z,427.0,CJYS1MGD,1041,English,68,Male,White,United States,United States,United States,English,No,Full-Time
682613fe6e8e34c357604e3e,5fe2bc6c9177396d90ae7f54,APPROVED,Not Applicable,2025-05-15T16:19:15.923000Z,2025-05-15T16:27:47.137000Z,2025-05-22T17:32:09.336000Z,2025-05-15T16:27:48.050446Z,512.0,CJYS1MGD,1869,English,59,Female,White,United States,United States,United States,English,No,Full-Time
68261421b7e3089fd9c4104f,67e0a8458369d92d9789b0b4,APPROVED,Not Applicable,2025-05-15T16:19:51.821000Z,2025-05-15T16:23:59.631000Z,2025-05-22T17:31:49.458000Z,2025-05-15T16:24:00.484389Z,248.0,CJYS1MGD,810,English,50,Male,Asian,United States,United States,United States,English,No,Full-Time
682614278d95e607661fc648,5ee91a822825f9171d2b74f5,APPROVED,Not Applicable,2025-05-15T16:19:59.624000Z,2025-05-15T16:30:25.306000Z,2025-05-22T17:32:09.864000Z,2025-05-15T16:30:26.173087Z,626.0,CJYS1MGD,425,English,59,Female,White,United States,United States,United States,English,Yes,Part-Time
68261452ce56ce2883b69e61,641385c88f29eb3264283818,APPROVED,Not Applicable,2025-05-15T16:20:40.037000Z,2025-05-15T16:30:27.183000Z,2025-05-22T17:32:25.378000Z,2025-05-15T16:30:28.109570Z,588.0,CJYS1MGD,3728,English,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826145c96b743ecfb473eb7,651c18b7be672ec76e5f6860,APPROVED,Not Applicable,2025-05-15T16:23:47.927000Z,2025-05-15T16:36:02.950000Z,2025-05-22T17:32:25.741000Z,2025-05-15T16:36:04.065258Z,736.0,CJYS1MGD,1183,English,56,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682614632a3f4341d27fc82f,62e9c91168f8d1ff048964e9,APPROVED,Not Applicable,2025-05-15T16:20:57.303000Z,2025-05-15T16:29:48.555000Z,2025-05-22T17:32:26.049000Z,2025-05-15T16:29:49.462653Z,532.0,CJYS1MGD,2375,English,64,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
682614782a3f4341d27fc832,654fc6eb3097bf717a4a4ead,APPROVED,Not Applicable,2025-05-15T16:22:11.939000Z,2025-05-15T16:31:19.749000Z,2025-05-22T17:31:35.961000Z,2025-05-15T16:31:20.654598Z,548.0,CJYS1MGD,2321,English,45,Female,Mixed,United States,United States,United States,English,No,Part-Time
68261487b479fed46acb87a8,676c6d4ab88f95b3e9342f6f,APPROVED,Not Applicable,2025-05-15T16:21:36.318000Z,2025-05-15T16:29:14.340000Z,2025-05-22T17:32:10.272000Z,2025-05-15T16:29:15.176864Z,459.0,CJYS1MGD,331,English,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68261487e217c73ee1cc3e48,610055ffe4d2514e9cf1073f,APPROVED,Not Applicable,2025-05-15T16:21:38.086000Z,2025-05-15T16:26:48.039000Z,2025-05-22T17:31:30.686000Z,2025-05-15T16:26:48.968663Z,310.0,CJYS1MGD,2014,English,35,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68261495ce4ea700bb023acf,5e34325430e5263f0bebb32d,APPROVED,Not Applicable,2025-05-15T16:22:10.023000Z,2025-05-15T16:30:56.719000Z,2025-05-22T17:32:26.343000Z,2025-05-15T16:30:57.508553Z,527.0,CJYS1MGD,5138,English,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682614c965777147eba4f9c8,678d6558b18a62d9556528e1,APPROVED,Not Applicable,2025-05-15T16:22:38.623000Z,2025-05-15T16:29:42.708000Z,2025-05-22T17:33:06.593000Z,2025-05-15T16:29:43.527726Z,425.0,CJYS1MGD,264,English,19,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
682614d739152f0737529526,681f5b8a2a7bdc73f8aad15c,APPROVED,Not Applicable,2025-05-15T16:22:54.865000Z,2025-05-15T16:33:50.710000Z,2025-05-22T17:33:11.626000Z,2025-05-15T16:33:51.836633Z,656.0,CJYS1MGD,32,English,23,Female,White,South Africa,United States,United States,English,No,Part-Time
6826151f8c8fd6ee2d1f1713,5f1dea279f4818757f07f087,APPROVED,Not Applicable,2025-05-15T16:23:59.651000Z,2025-05-15T16:34:37.143000Z,2025-05-22T17:30:59.725000Z,2025-05-15T16:34:37.862242Z,638.0,CJYS1MGD,7979,English,62,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6826153ea8b08702c98e7c11,67dc8f06e924a5e7d1fd9228,APPROVED,Not Applicable,2025-05-15T16:24:30.658000Z,2025-05-15T16:37:07.286000Z,2025-05-22T17:32:26.654000Z,2025-05-15T16:37:08.063630Z,757.0,CJYS1MGD,394,English,55,Male,White,United States,United States,United States,English,No,Full-Time
682615ab4113d9abff98b574,67d01315eefff6f9347c46a2,APPROVED,Not Applicable,2025-05-15T16:26:24.712000Z,2025-05-15T16:36:56.824000Z,2025-05-22T17:32:27.039000Z,2025-05-15T16:36:57.881143Z,633.0,CJYS1MGD,466,English,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682615c9669014325c522548,605220735560745cf0a16a80,APPROVED,Not Applicable,2025-05-15T16:26:54.335000Z,2025-05-15T16:35:05.414000Z,2025-05-22T17:31:36.394000Z,2025-05-15T16:35:06.293395Z,492.0,CJYS1MGD,7689,"Spanish, English",46,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
682615d686bc94b9910bd081,676d6b0a137e2c9c8e9fc347,APPROVED,Not Applicable,2025-05-15T16:27:10.523000Z,2025-05-15T16:32:41.145000Z,2025-05-22T17:32:27.339000Z,2025-05-15T16:32:42.026464Z,331.0,CJYS1MGD,1165,English,64,Male,White,United States,United States,United States,English,No,Full-Time
682615e7dc3f00b60c307a7e,6753d8b2fa36b136602fca57,APPROVED,Not Applicable,2025-05-15T16:27:45.746000Z,2025-05-15T16:32:58.303000Z,2025-05-22T17:33:06.926000Z,2025-05-15T16:32:59.163757Z,313.0,CJYS1MGD,516,English,22,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
682616039c7b766a03e3c12a,60bd28cc95ab27d4f4f6ada3,APPROVED,Not Applicable,2025-05-15T16:27:47.351000Z,2025-05-15T16:35:25.625000Z,2025-05-22T17:32:27.702000Z,2025-05-15T16:35:26.601176Z,459.0,CJYS1MGD,8876,English,57,Male,White,United States,United States,United States,English,No,Full-Time
682616057b6b28aa4b338388,5e8644dc6d54ca0a09510c88,APPROVED,Not Applicable,2025-05-15T16:28:50.709000Z,2025-05-15T16:36:55.568000Z,2025-05-22T17:31:24.898000Z,2025-05-15T16:36:56.421709Z,485.0,CJYS1MGD,2925,"English, Spanish",36,Male,Other,Mexico,United States,United States,English,No,Full-Time
68261612f80fb96d1196a6e7,67d0b74e3cdce54e0dc08551,APPROVED,Not Applicable,2025-05-15T16:28:54.372000Z,2025-05-15T16:42:35.968000Z,2025-05-22T17:33:12.059000Z,2025-05-15T16:42:41.671088Z,822.0,CW8GF30Z,236,English,23,Female,White,United States,United States,United States,English,No,Full-Time
682616581d5a8c5b71610c23,66ad9569037bbcc66dce48bc,APPROVED,Not Applicable,2025-05-15T16:32:33.613000Z,2025-05-15T16:42:15.170000Z,2025-05-22T17:33:12.519000Z,2025-05-15T16:42:15.990826Z,582.0,CJYS1MGD,377,English,18,Female,White,United States,United States,United States,English,Yes,Other
6826165ad8c417520be231b6,680ea8e1265998f540d59860,APPROVED,Not Applicable,2025-05-15T16:30:43.563000Z,2025-05-15T16:39:01.144000Z,2025-05-22T17:32:28.046000Z,2025-05-15T16:39:01.934015Z,498.0,CJYS1MGD,162,English,64,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6826165ef92e141a5339ddd7,60c770aa2d2928bfda4c7cd4,APPROVED,Not Applicable,2025-05-15T16:29:23.923000Z,2025-05-15T16:31:48.380000Z,2025-05-22T17:32:28.355000Z,2025-05-15T16:31:49.802595Z,145.0,CJYS1MGD,9417,English,64,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
